p_subj,p_item
2.911143278320315e-12,0.03957744322595226
1.1680868678443228e-11,0.030520322514072478
1.7085293642737696e-14,0.03721996406867775
4.2602672168629334e-10,0.022871263796328044
4.0754011867454216e-22,5.630826664894413e-4
3.0591963674848614e-18,0.006113473813032259
0.050907099868999876,0.48167787392386185
3.92451655998407e-26,2.643211752641204e-4
1.1489777855011706e-10,0.033703549226061724
9.265405779896613e-10,0.05369872770468346
2.16863601810153e-34,4.054031947529659e-7
1.5392758580907055e-28,8.531821249017713e-6
1.0025110669882451e-10,0.056080156704335554
9.322943348068926e-20,2.2233752566971766e-4
5.585162053027777e-19,0.0023107445980736618
1.2343070088415388e-17,0.0016033381660049842
1.29107634091939e-6,0.12441001594368922
0.0023737236611565894,0.3537998934257499
1.5398357137997664e-13,0.007296413051417649
3.3047731774786174e-4,0.2727520393738273
5.672643774473837e-21,0.0015025146701434246
1.769488451504221e-24,1.073299980629921e-4
4.414882501549013e-5,0.2328731940931862
0.027489496308963603,0.5163132765506506
7.362570217861425e-13,0.011713913762115254
8.724503961123452e-16,0.0076024689643570805
2.540091942529885e-4,0.2736109902952401
2.7885599342585358e-11,0.08259762949910575
2.3648684996222193e-12,0.008263514574374223
1.4130770380116626e-14,0.004315235591069474
1.8458524617227947e-20,0.0012162644839928387
4.97926424041729e-4,0.38708640014915763
4.592899359955799e-4,0.21569912649947226
3.802931725296877e-18,0.0011102971075398116
2.3070498915167503e-14,0.018709818600272987
4.3714060756888875e-9,0.07020751621445595
9.487882462359911e-9,0.06432134817431132
0.7459886697883562,0.9251732529530714
6.525866238689661e-13,0.0059618929201225085
5.112695021766644e-12,0.013984605496444043
4.679365266617594e-12,0.03366538982765036
5.612085016250487e-15,0.027663343365915145
0.027296157259726107,0.4817611438517341
2.1566196272385622e-5,0.17539110155378268
1.0779167617340221e-12,0.019732507391802233
7.125311585005203e-17,0.005696253272040167
8.732069531184708e-25,0.0029654453055113746
1.7130045381783638e-5,0.2055798000833673
0.9565856414955316,0.986779233705807
5.215037279680416e-6,0.12299172152847802
1.399695503202857e-10,0.02647126641928203
2.2723556361123433e-6,0.12337248007524548
4.084455442680777e-11,0.044152370559992
4.1592394879217644e-12,0.008758076536273692
7.20725102503075e-20,0.003979114935613628
1.4128913979715805e-12,0.021233404176214662
9.476367656612301e-6,0.27664840671993557
3.509904231054957e-6,0.09460117176549819
1.7459817449754707e-21,5.686456085242221e-5
1.503232254694345e-4,0.31279952428034125
9.971558618534378e-5,0.16377089029305256
9.488633545893064e-9,0.054636874672533184
5.778436121423923e-7,0.12865984990504545
1.0057663658716375e-8,0.0327063033297122
3.0300266681474618e-15,0.03289424193358556
5.6434656418364785e-12,0.02875206535329925
6.022041540641807e-10,0.029300810389530637
0.0033132005563370195,0.3413782391874204
1.688772221693832e-11,0.0430744722402157
7.659122352949955e-19,0.0012170422561913414
0.0010108867967609852,0.30977376812311436
6.825219294550598e-13,0.01146826443887646
1.627664620942508e-10,0.08516821354129747
4.345350174349881e-10,0.02000994109285825
1.1037977597812704e-11,0.007751548637197494
3.932445996296128e-18,0.006743149517018737
1.2026024444988165e-16,0.01805659995829312
6.647563470035543e-6,0.17729513430435972
4.9306553726759245e-30,4.669186010136675e-5
0.0022981611228587782,0.3488601091237291
1.3980825621529094e-11,0.05179044721195867
3.811525491470149e-10,0.06401742840683618
0.14536763459076035,0.6429614666610382
4.698202524103584e-10,0.033251647465047135
2.9378100418793887e-6,0.1237774664945333
0.781617427544211,0.9049803736708686
3.595429086599781e-9,0.03608122114814108
6.5084409199456544e-12,0.025409462785830356
7.527667725580026e-9,0.0741128444280525
1.1054004481608504e-9,0.03567238291233996
1.7495571351084203e-9,0.04733349298139122
0.5875214434507479,0.8813880312549106
0.0162061422056095,0.4739038898989142
3.4859274359562906e-15,0.017011937199556362
1.1574773079444889e-25,7.822784136271941e-5
0.0027239476465107096,0.3641585942649044
0.007893335141966223,0.2721282099067322
3.844767326076749e-9,0.04859944353426477
1.7500690935397578e-8,0.06072309490277831
1.0222685570200594e-15,0.014353450625560999
8.316348526767499e-9,0.06407725036256191
2.065934097678214e-16,0.0062740841104376764
2.5217772896169276e-11,0.036348297124512735
2.758494871580158e-12,0.030998750089524907
7.421389883659958e-4,0.33531363662622204
5.649841088253732e-11,0.045946331987423275
3.9924221654085464e-7,0.23735549119780128
2.0401812246728338e-13,0.01226897354700551
3.891026942184315e-10,0.04216259898311494
1.929301555630178e-15,0.004715037506609735
2.8189613210721692e-9,0.12423075166353
3.7989602376923605e-11,0.03704437858342747
9.927955201226847e-15,0.0029868658788350586
1.2709949710521717e-16,0.0067019273586712965
6.139972555101384e-10,0.024214489795736045
0.25206561827382523,0.759097507703494
4.550094706691819e-4,0.2831920140421736
1.138673989111935e-27,3.0444967868710493e-5
7.125862214418253e-15,0.00925126752638516
1.7706575038858186e-9,0.05557389432313956
2.9877994252155684e-20,4.604819907645776e-4
7.036748957154847e-7,0.10397776191700592
3.3290740354146396e-11,0.01486790618748279
9.475553720404866e-5,0.20549702727812502
3.020309920941599e-13,0.03476886459420294
0.12477524685035085,0.6427877021362609
8.013479667680963e-14,0.005644496019312835
9.849299950571386e-15,8.832765253457531e-4
7.804842488433651e-26,2.6842599494884025e-4
8.816349418474217e-4,0.2551512983363798
0.036401463621345685,0.5781156406264123
1.6883958381547657e-26,7.10966285171385e-5
6.088377456332678e-15,0.0015934299803087666
2.580735686225763e-13,0.020467976516062966
8.572576698646023e-4,0.24250075811108443
2.394155360680249e-4,0.23199825519785308
4.942946399375739e-12,0.06991525999993645
1.2272484331705281e-14,0.004087089425043286
3.040548132489281e-11,0.014601566061276012
2.362485743922552e-10,0.026711791428586217
1.5323168409982198e-11,0.029386695235483266
1.3621310041750361e-8,0.10923037689159404
3.5214148438747623e-14,0.013422478420442682
2.3018698119216976e-10,0.09053719059594616
5.993665339136293e-8,0.09127801698717004
7.386048315712303e-15,0.01036907852268426
0.0677156085393213,0.5690215702937783
7.354285452333819e-6,0.18501329714137407
1.2533124834903283e-25,4.8413186026940894e-4
1.624978480298147e-17,7.324332519590679e-4
1.668951531098686e-25,1.3912832183945952e-4
6.073010261171777e-15,0.002799814281954708
8.016204075351429e-13,0.027317662549678143
3.0225476163356815e-28,1.1631637191062166e-6
2.2834441783634542e-5,0.11479242430970722
2.4754291589481713e-14,0.015694788848559692
5.7635461716587325e-24,8.183526730932366e-5
2.3379569098988582e-20,0.001837648739690787
0.002569776765213923,0.40645158260996617
7.936892827048497e-7,0.14158266495436117
5.434916415944372e-22,4.059360037200049e-4
7.485017099212203e-20,2.8405520240645804e-4
1.7953730504114802e-10,0.09484734592575852
0.1231692363106913,0.6402821658453639
1.4510768295351318e-25,8.993040600396403e-4
1.926142912668282e-6,0.09872464984134773
2.4179808476236682e-5,0.15566296958624917
2.6758815666904347e-14,0.017297262803048146
3.9075056135092215e-22,2.1303705252696947e-4
0.700073589644834,0.9094918066249486
7.407733329071551e-7,0.09961209824109732
1.4959394909316053e-11,0.00948778642337853
7.733771627441619e-9,0.06639976558168957
8.363515672913868e-19,0.008569491079597388
4.2250333031126665e-27,8.019080598985822e-5
5.807992858188064e-10,0.08757855912104695
4.6970932654355145e-11,0.021067646805508693
1.3685214434157968e-10,0.021706701418926885
1.4299002353931927e-6,0.12981839446488566
2.4672330658432506e-14,0.04066964315688024
4.3632276906309587e-7,0.0896608515021641
4.196098364471205e-23,1.8602065113726093e-4
1.687834291350314e-27,1.5915742731044808e-5
1.0902151108179494e-16,0.003011209080934997
0.32905059387694147,0.8105946362018714
2.0713155281540064e-5,0.20301645127505713
2.2833199316112479e-4,0.19262444743825416
1.0750651376871315e-13,0.0297474732016556
2.2456530226335812e-7,0.0862235280035509
8.91301812998031e-18,0.00284856708762824
7.511826924933157e-19,0.0014406596371756544
2.5869544820209392e-8,0.12277056700949443
3.230088235403864e-23,3.537799830074656e-4
6.580078761721526e-6,0.16321241996075367
3.102537610828913e-9,0.0581765173717455
2.8722956897967643e-19,0.0061965080538543375
9.580046651263181e-10,0.08453004625320137
5.888206759957357e-11,0.023126487586111168
6.259247812329905e-21,4.8367468274087834e-4
3.6352375660116764e-11,0.018035378305763343
0.04249551681477993,0.4329314565698811
2.3118112919788206e-9,0.059310832282608146
2.6514468958329765e-21,0.0014961571171187471
0.304127053926858,0.7308518214222433
1.2805577041260753e-14,0.016098422937373975
7.17639599771673e-4,0.33087063235736724
1.3659134427436019e-17,0.0017765166853851147
6.14735860343736e-21,0.0016985309224602074
9.813220851662033e-19,7.224699095303375e-4
0.0013186760693020426,0.3384672931229491
0.002729536770614999,0.35313118489679085
0.04021096052645407,0.49795257968811546
1.467223928819747e-19,1.1224838252749258e-4
3.596059105518625e-10,0.07310053622701787
1.0183686646295146e-23,9.219778229026306e-4
9.317275155002586e-25,6.144105660759406e-6
4.431865689729267e-5,0.21399109025479243
1.3184489614107701e-5,0.13141155339815225
5.512775829210812e-19,4.770794282883616e-4
4.0452119280573415e-6,0.16007393882051685
3.5026293682347176e-16,0.022256704032358358
1.0719568251042622e-11,0.08535169054685099
1.3819743953508892e-5,0.16591232274258547
3.795446729542006e-22,1.5797231954466927e-4
0.18915937202702304,0.6306317465274929
3.160505180331676e-8,0.13309236051690823
5.008746246297048e-6,0.15241734618548475
9.726261453769223e-27,1.633833130786406e-5
1.6995846067941028e-12,0.027758628278002576
1.2381210014644378e-19,0.0030477032956031784
9.609734119623623e-17,0.006228859712495702
5.67127736572099e-13,0.01984782735171541
5.048054861456355e-14,0.01771232835721006
1.2434650380422365e-17,0.0060836814809311765
3.4034468904980585e-13,0.06478701044315405
4.515693477522882e-22,9.991378871162854e-4
1.150111080727443e-6,0.04174195264585017
8.939082041599901e-7,0.1131279934518939
1.538282733556169e-14,0.00319048137046195
4.693869621837792e-19,0.012719851309445671
1.1012660764273177e-14,0.007572094921912133
9.795471781595116e-19,0.002093458731432234
0.008962354267535262,0.3653560431467169
1.3143110379371662e-4,0.12594567014518918
1.193297177427781e-7,0.03902647855752819
0.7297272429472561,0.9244539719283268
8.912035312243451e-11,0.043050806376008124
3.300847802419963e-17,0.010463476805358439
1.104194957850262e-6,0.12655209184456134
2.7934360178200925e-5,0.1754321893040594
1.0234270054088073e-15,0.0033425472553791514
4.855570092016412e-18,0.002560936485500413
1.5640959272608996e-16,0.00289565944631673
8.352545988047786e-9,0.11820118636137687
0.0010203258919000476,0.2738390734311736
3.419900459597737e-14,0.0014754298607206446
1.5992947487610694e-5,0.106263578587912
2.7817170669017923e-9,0.041175780070741436
1.3249603275134923e-7,0.09332415161995741
3.0151702320585463e-15,0.006792459189617972
0.18721674085577672,0.695316215337748
7.497605051394663e-14,0.007694090657531891
1.8365467531595177e-15,0.011053136881501582
6.738817696522043e-10,0.012247256227467916
0.00179032832950941,0.2082971593709588
1.7753304335277413e-14,0.0036985971343722326
1.1781671383421207e-5,0.16013860807900857
3.791948034527848e-24,3.844936369837672e-4
2.798778415748518e-8,0.07694468371259057
8.616003887909572e-8,0.123751177373534
2.6707726575876072e-6,0.13512490873621189
6.830591916934052e-21,0.0015316065702231613
0.14036450023272512,0.6749005772097258
1.3130283430985221e-12,0.009930114700321594
9.3228412701318e-10,0.014749296783268516
9.008717805455634e-6,0.23039480895577685
1.3976566277963373e-20,0.003483271206402209
1.6282948328166127e-11,0.03128029630470092
0.5236832226985004,0.8623239184649139
3.3954944969385626e-5,0.09584754975608062
8.608369386308252e-15,0.008662008864934675
1.7460425710602134e-22,4.642879566997565e-5
3.707621215484009e-10,0.08439222625726985
1.651589213062471e-17,0.0026003244285058343
1.7398291019720206e-14,0.007692744754381315
2.4122597558416256e-10,0.004289875238668062
1.2227892891538375e-8,0.05101561287461294
1.5276566551430202e-4,0.2834942868398677
1.0812452938821985e-11,0.004650715254504421
5.0799781055892275e-12,0.036594552254288495
5.482691992598937e-8,0.05257318225992422
7.806132287682432e-20,0.0013854192894516163
1.1807613428008744e-4,0.2894950256035261
0.006123340073269883,0.30220500510754744
3.0170242646231915e-10,0.033460227002055705
0.0016824817098754837,0.41086471485018594
6.3134933564824304e-18,0.0023545343093310197
1.622352663496262e-6,0.05612400129265347
1.518143778618043e-7,0.09565066331419458
2.1086601370963417e-8,0.12272034789036722
4.11088933744907e-19,0.004196574693429684
3.0666570037683895e-18,0.007013555558949155
8.381208454814344e-15,0.018715860545071496
3.3582102787179036e-14,0.007664436589739483
9.879917669771222e-18,0.0030220076662962323
1.2627012712870588e-8,0.07879496699753749
0.0216558655979622,0.43756423922165355
7.1779907859709715e-22,0.006045568828250618
1.4001856820920677e-14,0.024756437562732783
6.852071863075176e-17,0.005556536715776661
3.786840692634789e-13,0.011073188677148776
5.982244892696941e-15,0.017084613525762394
1.0561079758699832e-7,0.07896565865380475
0.7194390050187012,0.9051984979626544
1.0470618770092057e-16,0.008225909812151004
0.11212743946601259,0.6489730576371835
2.340437989163828e-9,0.03937684258425369
